subject,site,cond,window,tmin,tmax,A1,gamma1,f1,A2,gamma2,f2,R2,RMSE_uV,n_eeg,n_roi,roi_ok,roi_names,agg,file,evoked_comment,fit_valid,fit_issues
09,dlpfc,sham,15-80ms,0.015,0.08,0.4678827164099776,50.00000000000001,13.95705580683665,0.24256956222056913,20.000000000000156,60.349511274277184,0.8639966062205593,0.045394465318017975,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-09_DLPFC_sham_ave.fif,DLPFC_sham,True,
09,m1,active,15-80ms,0.015,0.08,0.3992724292630583,69.503881927455,18.942339998419925,-0.2156743792609265,20.000000000000004,52.810901713420044,0.42559716478259113,0.09329026348380914,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-09_M1_active_ave.fif,M1_active,True,
09,m1,sham,15-80ms,0.015,0.08,0.37222977893956855,70.73285370453559,18.423479354449587,-0.20854082011670322,20.00000000000001,52.688149452897406,0.3901307209649615,0.09612722622520763,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-09_M1_sham_ave.fif,M1_sham,True,
09,ppc,active,15-80ms,0.015,0.08,0.8081198207141362,91.41259442182836,21.538841420373046,0.48487189242848167,46.55372690720909,119.10000069682415,0.5095967567643245,0.08619949054515885,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-09_PPC_active_ave.fif,PPC_active,True,
09,ppc,sham,15-80ms,0.015,0.08,0.39356657313290305,71.80595974992693,18.688941788664486,-0.21250380173130123,20.000000000000004,52.781092314983184,0.4066832579698907,0.0948137522014913,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-09_PPC_sham_ave.fif,PPC_sham,True,
10,dlpfc,active,15-80ms,0.015,0.08,0.8456196787345865,100.57380817696774,17.29951138963916,0.2477957645655324,20.000000000000004,62.61565484571653,0.6414535150842742,0.07370564767186126,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-10_DLPFC_active_ave.fif,DLPFC_active,True,
10,dlpfc,sham,15-80ms,0.015,0.08,0.252942645571699,50.00000000223094,19.736735044148936,-0.19901509699363837,20.000000000000004,52.424464621310165,0.3626017630256724,0.09827282963808066,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-10_DLPFC_sham_ave.fif,DLPFC_sham,True,
10,m1,active,15-80ms,0.015,0.08,0.3740768943559804,65.53971499712708,20.00818661945291,-0.22045271364267213,20.000000000000004,52.91701287927506,0.4365585694232287,0.09239584066603787,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-10_M1_active_ave.fif,M1_active,True,
10,m1,sham,15-80ms,0.015,0.08,0.3936303670825629,74.54561216495,18.437556898462102,-0.2093492047969248,20.000000000011646,52.687100392753216,0.391204516065482,0.09604256347587287,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-10_M1_sham_ave.fif,M1_sham,True,
10,ppc,active,15-80ms,0.015,0.08,0.8822910675598178,112.90398786716763,24.999999999999996,-0.5293746405358878,43.50508221596529,111.38851269093105,0.6981173516133434,0.06763120227390997,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-10_PPC_active_ave.fif,PPC_active,True,
